ID_Contrato,Produto,Valor_Nocional,Taxa_Contratada_AA,Prazo_Remanescente_Meses,Indexador,Rating_2682,Dias_Atraso,PD,LGD,EAD
1868,Parcelado_Loja,43774.22,0.1967,34,POS-CDI,AA,0,0.001,0.65,43774.22
1869,Parcelado_Loja,509.33,0.299,34,POS-CDI,AA,0,0.001,0.65,509.33
1870,Parcelado_Loja,8869.51,0.1367,35,PRE,B,0,0.01,0.65,8869.51
1871,Parcelado_Loja,19793.09,0.2605,38,POS-CDI,AA,0,0.001,0.65,19793.09
1872,Cartao_Credito,19285.39,0.2413,3,POS-CDI,AA,0,0.001,0.85,22022.33
1873,Emprestimo_Pessoal,11723.15,0.2581,42,PRE,AA,0,0.001,0.75,11723.15
1874,Parcelado_Loja,19389.79,0.1754,6,PRE,A,0,0.005,0.65,19389.79
1875,Parcelado_Loja,6878.01,0.2086,19,POS-CDI,A,0,0.005,0.65,6878.01
1876,Parcelado_Loja,20931.68,0.2634,3,PRE,C,5,0.03,0.65,20931.68
1877,Emprestimo_Pessoal,40216.54,0.1619,18,PRE,AA,0,0.001,0.75,40216.54
1878,Cartao_Credito,24213.97,0.1607,39,PRE,B,0,0.01,0.85,27059.95
1879,Emprestimo_Pessoal,1391.0,0.2192,9,PRE,AA,5,0.001,0.75,1391.0
1880,Cartao_Credito,21361.48,0.2142,12,POS-CDI,AA,0,0.001,0.85,24560.45
1881,Parcelado_Loja,1845.16,0.1708,5,PRE,E,0,0.3,0.65,1845.16
1882,Parcelado_Loja,48329.05,0.1737,3,PRE,AA,0,0.001,0.65,48329.05
1883,Emprestimo_Pessoal,6808.97,0.17,11,PRE,A,0,0.005,0.75,6808.97
1884,Emprestimo_Pessoal,35530.57,0.2589,30,PRE,AA,0,0.001,0.75,35530.57
1885,Cartao_Credito,48652.43,0.2373,4,PRE,A,0,0.005,0.85,56525.46
1886,Cartao_Credito,41388.93,0.2698,5,PRE,B,0,0.01,0.85,48153.42
1887,Emprestimo_Pessoal,35116.11,0.2956,1,POS-CDI,D,0,0.1,0.75,35116.11
1888,Cartao_Credito,42053.32,0.2053,27,PRE,C,0,0.03,0.85,47867.25
1889,Emprestimo_Pessoal,49099.04,0.132,28,PRE,A,0,0.005,0.75,49099.04
1890,Cartao_Credito,31256.55,0.1287,29,PRE,AA,0,0.001,0.85,38250.0
1891,Emprestimo_Pessoal,28179.65,0.1732,18,PRE,A,0,0.005,0.75,28179.65
1892,Emprestimo_Pessoal,31597.79,0.2879,12,PRE,B,0,0.01,0.75,31597.79
1893,Emprestimo_Pessoal,26867.46,0.2142,13,PRE,AA,0,0.001,0.75,26867.46
1894,Cartao_Credito,31936.91,0.1689,41,POS-CDI,A,0,0.005,0.85,38685.19
1895,Cartao_Credito,22767.19,0.1919,2,PRE,C,0,0.03,0.85,26936.03
1896,Cartao_Credito,11312.94,0.2277,37,POS-CDI,A,5,0.005,0.85,13296.9
1897,Emprestimo_Pessoal,6452.24,0.2375,45,PRE,AA,5,0.001,0.75,6452.24
1898,Cartao_Credito,3882.88,0.1477,16,POS-CDI,D,0,0.1,0.85,4733.45
1899,Cartao_Credito,13534.13,0.2959,24,PRE,AA,0,0.001,0.85,15645.47
1900,Emprestimo_Pessoal,2783.12,0.2181,35,POS-CDI,AA,0,0.001,0.75,2783.12
1901,Parcelado_Loja,28574.95,0.1444,22,PRE,A,0,0.005,0.65,28574.95
1902,Emprestimo_Pessoal,14549.51,0.2809,36,PRE,AA,15,0.001,0.75,14549.51
1903,Cartao_Credito,41314.47,0.1334,11,PRE,B,0,0.01,0.85,46933.85
1904,Emprestimo_Pessoal,4174.92,0.2834,46,POS-CDI,AA,15,0.001,0.75,4174.92
1905,Parcelado_Loja,11704.4,0.2994,29,PRE,AA,0,0.001,0.65,11704.4
1906,Emprestimo_Pessoal,36647.18,0.2461,35,PRE,AA,0,0.001,0.75,36647.18
1907,Cartao_Credito,30141.01,0.2587,15,POS-CDI,F,0,0.5,0.85,35368.57
1908,Parcelado_Loja,3692.32,0.1807,31,PRE,A,0,0.005,0.65,3692.32
1909,Cartao_Credito,43923.35,0.2895,42,POS-CDI,AA,0,0.001,0.85,49257.23
1910,Parcelado_Loja,43924.46,0.2153,41,PRE,AA,0,0.001,0.65,43924.46
1911,Parcelado_Loja,16855.2,0.2518,43,POS-CDI,AA,0,0.001,0.65,16855.2
1912,Emprestimo_Pessoal,17350.09,0.2863,16,PRE,A,0,0.005,0.75,17350.09
1913,Emprestimo_Pessoal,49456.9,0.2955,10,PRE,AA,0,0.001,0.75,49456.9
1914,Cartao_Credito,31495.72,0.27,32,PRE,A,0,0.005,0.85,37463.42
1915,Emprestimo_Pessoal,26800.17,0.1745,2,POS-CDI,A,5,0.005,0.75,26800.17
1916,Emprestimo_Pessoal,41988.53,0.294,24,PRE,B,0,0.01,0.75,41988.53
1917,Parcelado_Loja,14621.87,0.2331,23,PRE,A,0,0.005,0.65,14621.87
1918,Emprestimo_Pessoal,21744.54,0.2875,2,POS-CDI,A,45,0.005,0.75,21744.54
1919,Parcelado_Loja,13754.95,0.2417,38,PRE,AA,0,0.001,0.65,13754.95
1920,Parcelado_Loja,39563.46,0.1753,31,POS-CDI,B,0,0.01,0.65,39563.46
1921,Parcelado_Loja,28880.79,0.1866,40,POS-CDI,B,5,0.01,0.65,28880.79
1922,Cartao_Credito,33111.84,0.2191,26,POS-CDI,AA,0,0.001,0.85,39710.2
1923,Cartao_Credito,12989.21,0.2622,29,POS-CDI,E,0,0.3,0.85,14405.91
1924,Cartao_Credito,11401.15,0.1772,3,PRE,AA,0,0.001,0.85,12557.27
1925,Parcelado_Loja,24674.54,0.2244,14,PRE,AA,0,0.001,0.65,24674.54
1926,Cartao_Credito,37009.5,0.1822,25,POS-CDI,AA,0,0.001,0.85,45336.68
1927,Cartao_Credito,26499.37,0.2668,1,PRE,E,15,0.3,0.85,30622.22
1928,Emprestimo_Pessoal,2115.96,0.204,3,PRE,A,0,0.005,0.75,2115.96
1929,Cartao_Credito,43493.3,0.1338,26,POS-CDI,B,0,0.01,0.85,54041.23
1930,Cartao_Credito,3702.0,0.1499,18,PRE,AA,0,0.001,0.85,4192.82
1931,Parcelado_Loja,47813.31,0.131,9,POS-CDI,A,0,0.005,0.65,47813.31
1932,Parcelado_Loja,1744.53,0.2099,38,POS-CDI,AA,5,0.001,0.65,1744.53
1933,Parcelado_Loja,34875.3,0.1391,23,POS-CDI,C,0,0.03,0.65,34875.3
1934,Parcelado_Loja,4569.25,0.1405,21,POS-CDI,AA,15,0.001,0.65,4569.25
1935,Parcelado_Loja,45578.49,0.2894,1,POS-CDI,AA,0,0.001,0.65,45578.49
1936,Parcelado_Loja,23489.45,0.2771,21,POS-CDI,AA,0,0.001,0.65,23489.45
1937,Cartao_Credito,7307.43,0.2014,27,PRE,D,5,0.1,0.85,8078.44
1938,Parcelado_Loja,17370.38,0.2974,42,PRE,A,5,0.005,0.65,17370.38
1939,Parcelado_Loja,8658.82,0.12,6,POS-CDI,A,5,0.005,0.65,8658.82
1940,Emprestimo_Pessoal,8943.8,0.2305,44,POS-CDI,A,0,0.005,0.75,8943.8
1941,Cartao_Credito,47431.36,0.231,36,PRE,G,0,0.7,0.85,57480.17
1942,Cartao_Credito,22539.68,0.2023,28,PRE,D,0,0.1,0.85,26513.08
1943,Cartao_Credito,39545.71,0.1915,45,PRE,B,15,0.01,0.85,45808.15
1944,Parcelado_Loja,32160.48,0.202,17,PRE,AA,0,0.001,0.65,32160.48
1945,Parcelado_Loja,33983.1,0.1947,40,POS-CDI,AA,0,0.001,0.65,33983.1
1946,Parcelado_Loja,7018.83,0.2515,3,POS-CDI,E,0,0.3,0.65,7018.83
1947,Emprestimo_Pessoal,12092.13,0.1444,12,PRE,A,0,0.005,0.75,12092.13
1948,Parcelado_Loja,39444.14,0.1556,39,PRE,AA,5,0.001,0.65,39444.14
1949,Emprestimo_Pessoal,48552.93,0.1525,12,PRE,A,0,0.005,0.75,48552.93
1950,Cartao_Credito,13502.44,0.1672,2,POS-CDI,E,0,0.3,0.85,16627.38
1951,Parcelado_Loja,13942.65,0.2145,46,PRE,AA,0,0.001,0.65,13942.65
1952,Emprestimo_Pessoal,23908.41,0.14,22,PRE,A,0,0.005,0.75,23908.41
1953,Emprestimo_Pessoal,49200.1,0.2763,23,PRE,C,0,0.03,0.75,49200.1
1954,Parcelado_Loja,13813.47,0.1735,30,PRE,A,0,0.005,0.65,13813.47
1955,Cartao_Credito,20645.11,0.1493,5,PRE,AA,0,0.001,0.85,22869.54
1956,Cartao_Credito,44628.26,0.2416,9,PRE,H,0,1.0,0.85,53339.77
1957,Cartao_Credito,644.59,0.1269,21,PRE,F,0,0.5,0.85,713.97
1958,Emprestimo_Pessoal,2468.42,0.2316,11,PRE,C,0,0.03,0.75,2468.42
1959,Emprestimo_Pessoal,30401.55,0.2457,5,PRE,A,0,0.005,0.75,30401.55
1960,Emprestimo_Pessoal,45415.32,0.1587,35,POS-CDI,AA,0,0.001,0.75,45415.32
1961,Emprestimo_Pessoal,12323.4,0.1276,27,POS-CDI,E,0,0.3,0.75,12323.4
1962,Cartao_Credito,23747.27,0.1855,2,POS-CDI,AA,0,0.001,0.85,28527.41
1963,Parcelado_Loja,22798.03,0.1377,24,POS-CDI,C,5,0.03,0.65,22798.03
1964,Emprestimo_Pessoal,23912.08,0.141,31,PRE,E,0,0.3,0.75,23912.08
1965,Emprestimo_Pessoal,31314.72,0.1658,33,PRE,A,0,0.005,0.75,31314.72
1966,Cartao_Credito,23752.32,0.1732,39,PRE,C,5,0.03,0.85,26442.09
1967,Parcelado_Loja,22649.67,0.2154,30,POS-CDI,B,0,0.01,0.65,22649.67
1968,Parcelado_Loja,23977.28,0.2421,46,POS-CDI,AA,5,0.001,0.65,23977.28
1969,Cartao_Credito,29747.94,0.2267,37,PRE,A,0,0.005,0.85,34204.61
1970,Cartao_Credito,27081.87,0.1467,28,PRE,AA,5,0.001,0.85,32435.44
1971,Parcelado_Loja,42779.73,0.151,31,PRE,A,5,0.005,0.65,42779.73
1972,Emprestimo_Pessoal,2950.09,0.2782,11,POS-CDI,AA,0,0.001,0.75,2950.09
1973,Parcelado_Loja,41749.2,0.2205,23,PRE,A,0,0.005,0.65,41749.2
1974,Cartao_Credito,42274.27,0.2766,2,PRE,C,0,0.03,0.85,49961.55
1975,Emprestimo_Pessoal,14602.95,0.1869,40,PRE,G,0,0.7,0.75,14602.95
1976,Emprestimo_Pessoal,23411.17,0.2306,41,PRE,AA,0,0.001,0.75,23411.17
1977,Cartao_Credito,22207.66,0.2143,27,POS-CDI,A,0,0.005,0.85,25430.27
1978,Cartao_Credito,11316.24,0.1774,35,PRE,A,0,0.005,0.85,12720.11
1979,Cartao_Credito,20141.44,0.2046,2,POS-CDI,F,0,0.5,0.85,23619.71
1980,Parcelado_Loja,2697.19,0.2104,39,PRE,A,45,0.005,0.65,2697.19
1981,Parcelado_Loja,14252.19,0.1561,37,POS-CDI,A,0,0.005,0.65,14252.19
1982,Emprestimo_Pessoal,40925.77,0.1767,21,POS-CDI,E,0,0.3,0.75,40925.77
1983,Cartao_Credito,14585.83,0.2625,5,PRE,AA,0,0.001,0.85,18176.34
1984,Emprestimo_Pessoal,41001.23,0.2848,45,PRE,E,0,0.3,0.75,41001.23
1985,Emprestimo_Pessoal,26814.17,0.1848,21,POS-CDI,E,0,0.3,0.75,26814.17
1986,Emprestimo_Pessoal,44053.2,0.1753,29,PRE,E,5,0.3,0.75,44053.2
1987,Emprestimo_Pessoal,28951.59,0.1551,20,POS-CDI,AA,0,0.001,0.75,28951.59
1988,Cartao_Credito,1968.58,0.2421,38,POS-CDI,A,0,0.005,0.85,2367.43
1989,Emprestimo_Pessoal,33933.3,0.1782,20,POS-CDI,D,5,0.1,0.75,33933.3
1990,Cartao_Credito,2720.25,0.2978,25,PRE,AA,15,0.001,0.85,3397.26
1991,Cartao_Credito,22804.55,0.1786,2,PRE,A,0,0.005,0.85,26493.79
1992,Parcelado_Loja,46506.62,0.1909,32,PRE,AA,0,0.001,0.65,46506.62
1993,Cartao_Credito,8677.59,0.2286,26,PRE,AA,0,0.001,0.85,9822.73
1994,Parcelado_Loja,19798.68,0.2643,6,POS-CDI,A,0,0.005,0.65,19798.68
1995,Cartao_Credito,36628.09,0.2045,41,POS-CDI,A,45,0.005,0.85,42782.41
1996,Cartao_Credito,44171.8,0.1961,3,PRE,AA,0,0.001,0.85,51308.83
1997,Cartao_Credito,33711.68,0.2992,33,POS-CDI,A,0,0.005,0.85,39284.77
1998,Parcelado_Loja,13279.58,0.1219,1,PRE,A,5,0.005,0.65,13279.58
1999,Parcelado_Loja,33893.09,0.2811,5,PRE,A,0,0.005,0.65,33893.09
2000,Emprestimo_Pessoal,15188.02,0.1468,13,POS-CDI,A,200,0.005,0.75,15188.02
2001,Parcelado_Loja,36062.25,0.2615,19,POS-CDI,A,0,0.005,0.65,36062.25
2002,Parcelado_Loja,47724.64,0.2312,12,PRE,A,0,0.005,0.65,47724.64
2003,Parcelado_Loja,36208.98,0.1815,25,POS-CDI,AA,0,0.001,0.65,36208.98
2004,Parcelado_Loja,43212.58,0.2773,35,PRE,A,0,0.005,0.65,43212.58
2005,Emprestimo_Pessoal,604.14,0.1223,12,PRE,A,0,0.005,0.75,604.14
2006,Parcelado_Loja,36019.82,0.1608,30,PRE,A,0,0.005,0.65,36019.82
2007,Cartao_Credito,41564.58,0.222,5,POS-CDI,AA,0,0.001,0.85,45983.51
2008,Cartao_Credito,2507.66,0.1833,34,PRE,B,5,0.01,0.85,2799.76
2009,Parcelado_Loja,43644.09,0.2299,22,PRE,AA,0,0.001,0.65,43644.09
2010,Parcelado_Loja,13206.36,0.1243,39,PRE,E,0,0.3,0.65,13206.36
2011,Cartao_Credito,33431.96,0.141,13,POS-CDI,AA,0,0.001,0.85,38443.47
2012,Cartao_Credito,40117.57,0.1429,47,PRE,F,5,0.5,0.85,48723.77
2013,Emprestimo_Pessoal,33301.89,0.1541,3,PRE,A,0,0.005,0.75,33301.89
2014,Cartao_Credito,5068.1,0.2027,20,PRE,A,0,0.005,0.85,5962.52
2015,Cartao_Credito,30017.92,0.2554,31,PRE,AA,0,0.001,0.85,34678.94
2016,Parcelado_Loja,27704.39,0.283,5,POS-CDI,AA,0,0.001,0.65,27704.39
2017,Cartao_Credito,45065.9,0.2704,24,PRE,AA,0,0.001,0.85,55293.56
2018,Emprestimo_Pessoal,20509.87,0.1554,40,POS-CDI,AA,0,0.001,0.75,20509.87
2019,Cartao_Credito,16393.51,0.1994,33,PRE,A,0,0.005,0.85,19410.73
2020,Parcelado_Loja,37617.61,0.1559,8,POS-CDI,AA,5,0.001,0.65,37617.61
2021,Parcelado_Loja,20927.43,0.1676,24,PRE,B,5,0.01,0.65,20927.43
2022,Cartao_Credito,32481.76,0.2106,20,PRE,AA,0,0.001,0.85,39227.4
2023,Parcelado_Loja,32499.28,0.1323,16,PRE,E,0,0.3,0.65,32499.28
2024,Emprestimo_Pessoal,44457.93,0.1593,12,POS-CDI,A,0,0.005,0.75,44457.93
2025,Emprestimo_Pessoal,30135.27,0.2884,13,POS-CDI,AA,0,0.001,0.75,30135.27
2026,Cartao_Credito,25356.6,0.2039,45,PRE,A,45,0.005,0.85,31238.09
2027,Cartao_Credito,7374.13,0.2002,42,POS-CDI,AA,0,0.001,0.85,8604.78
2028,Cartao_Credito,6229.01,0.1226,39,PRE,AA,0,0.001,0.85,7170.0
2029,Parcelado_Loja,8138.92,0.1645,25,PRE,A,100,0.005,0.65,8138.92
2030,Emprestimo_Pessoal,9006.5,0.2759,46,PRE,A,0,0.005,0.75,9006.5
2031,Emprestimo_Pessoal,32074.92,0.1496,32,PRE,E,0,0.3,0.75,32074.92
2032,Parcelado_Loja,37178.57,0.1947,24,POS-CDI,A,0,0.005,0.65,37178.57
2033,Emprestimo_Pessoal,26734.58,0.1226,47,PRE,F,0,0.5,0.75,26734.58
2034,Cartao_Credito,41536.38,0.2061,44,PRE,F,0,0.5,0.85,47890.47
2035,Cartao_Credito,49567.53,0.1238,9,PRE,D,0,0.1,0.85,61194.98
2036,Cartao_Credito,41090.63,0.2675,40,PRE,A,0,0.005,0.85,48143.46
2037,Emprestimo_Pessoal,34896.68,0.2685,23,PRE,AA,0,0.001,0.75,34896.68
2038,Cartao_Credito,26858.39,0.2618,13,PRE,AA,0,0.001,0.85,30426.29
2039,Parcelado_Loja,22718.23,0.171,32,PRE,A,0,0.005,0.65,22718.23
2040,Parcelado_Loja,4677.42,0.2707,15,PRE,A,0,0.005,0.65,4677.42
2041,Emprestimo_Pessoal,20268.75,0.2177,36,PRE,AA,0,0.001,0.75,20268.75
2042,Parcelado_Loja,45551.66,0.1873,5,PRE,A,0,0.005,0.65,45551.66
2043,Parcelado_Loja,40497.12,0.2326,22,PRE,AA,0,0.001,0.65,40497.12
2044,Emprestimo_Pessoal,11194.54,0.1222,16,PRE,B,0,0.01,0.75,11194.54
2045,Cartao_Credito,23597.09,0.1457,41,PRE,AA,0,0.001,0.85,28134.31
2046,Cartao_Credito,40927.8,0.2536,10,PRE,A,0,0.005,0.85,49106.61
2047,Cartao_Credito,3835.54,0.1639,24,PRE,B,0,0.01,0.85,4286.29
2048,Emprestimo_Pessoal,19675.93,0.2276,18,PRE,AA,0,0.001,0.75,19675.93
2049,Parcelado_Loja,42666.14,0.1893,18,PRE,A,0,0.005,0.65,42666.14
2050,Cartao_Credito,20492.94,0.2739,7,PRE,B,0,0.01,0.85,23934.73
2051,Cartao_Credito,4341.92,0.2914,4,PRE,AA,0,0.001,0.85,5145.94
2052,Emprestimo_Pessoal,27355.45,0.279,26,POS-CDI,AA,45,0.001,0.75,27355.45
2053,Cartao_Credito,43156.25,0.1687,5,PRE,AA,0,0.001,0.85,53690.21
2054,Emprestimo_Pessoal,29719.13,0.1549,16,PRE,A,5,0.005,0.75,29719.13
2055,Parcelado_Loja,11700.82,0.2054,35,POS-CDI,A,0,0.005,0.65,11700.82
2056,Emprestimo_Pessoal,19519.86,0.1213,26,PRE,AA,0,0.001,0.75,19519.86
2057,Emprestimo_Pessoal,22781.11,0.1246,18,POS-CDI,A,0,0.005,0.75,22781.11
2058,Emprestimo_Pessoal,29173.68,0.2196,29,PRE,AA,0,0.001,0.75,29173.68
2059,Emprestimo_Pessoal,38087.88,0.2137,23,POS-CDI,C,0,0.03,0.75,38087.88
2060,Parcelado_Loja,5394.24,0.299,14,PRE,AA,0,0.001,0.65,5394.24
2061,Parcelado_Loja,44537.78,0.1563,15,PRE,C,15,0.03,0.65,44537.78
2062,Cartao_Credito,1109.33,0.1665,33,POS-CDI,A,5,0.005,0.85,1318.78
2063,Parcelado_Loja,18817.59,0.1404,25,PRE,B,0,0.01,0.65,18817.59
2064,Parcelado_Loja,1857.31,0.2852,21,PRE,A,5,0.005,0.65,1857.31
2065,Cartao_Credito,19952.22,0.26,17,POS-CDI,A,5,0.005,0.85,23503.76
2066,Parcelado_Loja,26527.72,0.268,23,PRE,AA,15,0.001,0.65,26527.72
2067,Emprestimo_Pessoal,25828.23,0.2825,43,PRE,B,0,0.01,0.75,25828.23
2068,Emprestimo_Pessoal,8698.6,0.2145,17,PRE,A,0,0.005,0.75,8698.6
2069,Cartao_Credito,32464.16,0.2012,14,PRE,A,0,0.005,0.85,36632.87
2070,Cartao_Credito,2716.53,0.1795,29,POS-CDI,A,0,0.005,0.85,3361.86
2071,Cartao_Credito,38214.39,0.2261,20,POS-CDI,C,200,0.03,0.85,44067.92
2072,Emprestimo_Pessoal,47358.9,0.2018,30,PRE,A,0,0.005,0.75,47358.9
2073,Parcelado_Loja,17318.56,0.2013,19,PRE,AA,0,0.001,0.65,17318.56
2074,Emprestimo_Pessoal,26103.35,0.2886,39,PRE,A,5,0.005,0.75,26103.35
2075,Cartao_Credito,19256.06,0.2971,13,PRE,A,0,0.005,0.85,21973.82
2076,Parcelado_Loja,832.16,0.2634,18,POS-CDI,E,5,0.3,0.65,832.16
2077,Parcelado_Loja,19600.79,0.2562,23,PRE,C,0,0.03,0.65,19600.79
2078,Emprestimo_Pessoal,39690.15,0.2425,46,PRE,A,0,0.005,0.75,39690.15
2079,Cartao_Credito,30001.45,0.1499,33,POS-CDI,AA,0,0.001,0.85,36638.05
2080,Emprestimo_Pessoal,5512.37,0.1306,39,POS-CDI,B,0,0.01,0.75,5512.37
2081,Parcelado_Loja,42433.4,0.2443,40,PRE,A,0,0.005,0.65,42433.4
2082,Emprestimo_Pessoal,26788.72,0.2512,18,PRE,G,15,0.7,0.75,26788.72
2083,Emprestimo_Pessoal,42165.31,0.1285,9,PRE,AA,5,0.001,0.75,42165.31
2084,Cartao_Credito,29220.97,0.287,33,POS-CDI,AA,0,0.001,0.85,34474.41
2085,Cartao_Credito,28204.58,0.1364,32,PRE,AA,0,0.001,0.85,34431.94
2086,Parcelado_Loja,5710.33,0.1715,17,PRE,A,15,0.005,0.65,5710.33
2087,Emprestimo_Pessoal,8784.31,0.241,19,PRE,E,0,0.3,0.75,8784.31
2088,Emprestimo_Pessoal,48615.25,0.1506,27,PRE,AA,0,0.001,0.75,48615.25
2089,Emprestimo_Pessoal,11810.09,0.13,6,PRE,B,5,0.01,0.75,11810.09
2090,Parcelado_Loja,48883.88,0.1796,35,POS-CDI,A,5,0.005,0.65,48883.88
2091,Parcelado_Loja,26829.68,0.2579,37,POS-CDI,B,0,0.01,0.65,26829.68
2092,Cartao_Credito,7221.56,0.1945,34,POS-CDI,AA,0,0.001,0.85,8851.03
2093,Cartao_Credito,5415.46,0.2375,20,PRE,C,0,0.03,0.85,6000.53
2094,Cartao_Credito,10838.77,0.2243,25,POS-CDI,AA,0,0.001,0.85,12622.91
2095,Emprestimo_Pessoal,46319.05,0.124,4,POS-CDI,B,5,0.01,0.75,46319.05
2096,Emprestimo_Pessoal,21000.44,0.2979,10,PRE,AA,45,0.001,0.75,21000.44
2097,Cartao_Credito,20074.0,0.1275,10,PRE,A,0,0.005,0.85,24886.0
2098,Emprestimo_Pessoal,16003.71,0.2942,24,PRE,C,0,0.03,0.75,16003.71
2099,Cartao_Credito,7779.56,0.219,21,POS-CDI,AA,45,0.001,0.85,9530.45
2100,Parcelado_Loja,24648.63,0.2934,11,PRE,AA,0,0.001,0.65,24648.63
2101,Cartao_Credito,6937.37,0.1407,27,POS-CDI,A,0,0.005,0.85,7851.17
2102,Parcelado_Loja,41856.27,0.2083,16,PRE,A,5,0.005,0.65,41856.27
2103,Emprestimo_Pessoal,18834.65,0.1505,26,POS-CDI,A,0,0.005,0.75,18834.65
2104,Cartao_Credito,19052.78,0.1292,30,PRE,AA,0,0.001,0.85,23619.21
2105,Emprestimo_Pessoal,23963.32,0.2312,16,POS-CDI,AA,0,0.001,0.75,23963.32
2106,Parcelado_Loja,22484.32,0.1574,7,PRE,A,0,0.005,0.65,22484.32
2107,Parcelado_Loja,49745.47,0.2258,16,POS-CDI,AA,0,0.001,0.65,49745.47
2108,Parcelado_Loja,27496.37,0.1402,35,PRE,E,0,0.3,0.65,27496.37
2109,Emprestimo_Pessoal,4865.98,0.1798,16,PRE,AA,45,0.001,0.75,4865.98
2110,Emprestimo_Pessoal,30540.43,0.2607,40,PRE,A,0,0.005,0.75,30540.43
2111,Emprestimo_Pessoal,8003.42,0.1987,12,PRE,AA,0,0.001,0.75,8003.42
2112,Emprestimo_Pessoal,2031.41,0.233,35,PRE,AA,0,0.001,0.75,2031.41
2113,Parcelado_Loja,48551.74,0.2365,21,PRE,A,0,0.005,0.65,48551.74
2114,Parcelado_Loja,38790.18,0.2719,43,POS-CDI,A,0,0.005,0.65,38790.18
2115,Cartao_Credito,49015.4,0.1785,36,PRE,AA,0,0.001,0.85,57359.96
2116,Cartao_Credito,24154.98,0.2437,17,PRE,AA,0,0.001,0.85,29248.2
2117,Emprestimo_Pessoal,26846.75,0.2931,32,PRE,AA,0,0.001,0.75,26846.75
2118,Parcelado_Loja,8832.68,0.2514,41,PRE,B,5,0.01,0.65,8832.68
2119,Parcelado_Loja,12721.92,0.2082,6,POS-CDI,A,0,0.005,0.65,12721.92
2120,Parcelado_Loja,42008.19,0.2335,24,PRE,AA,0,0.001,0.65,42008.19
2121,Cartao_Credito,18131.19,0.2531,27,POS-CDI,A,0,0.005,0.85,22124.77
2122,Cartao_Credito,41427.34,0.2302,20,PRE,B,0,0.01,0.85,47796.48
2123,Parcelado_Loja,35596.18,0.123,25,PRE,D,0,0.1,0.65,35596.18
2124,Parcelado_Loja,9269.96,0.1551,2,POS-CDI,E,0,0.3,0.65,9269.96
2125,Parcelado_Loja,25618.6,0.2659,9,PRE,AA,0,0.001,0.65,25618.6
2126,Cartao_Credito,34030.67,0.1691,28,PRE,AA,200,0.001,0.85,37584.22
2127,Parcelado_Loja,12134.34,0.2517,38,PRE,AA,0,0.001,0.65,12134.34
2128,Parcelado_Loja,41619.08,0.187,3,POS-CDI,B,0,0.01,0.65,41619.08
2129,Emprestimo_Pessoal,27468.97,0.2139,20,PRE,G,0,0.7,0.75,27468.97
2130,Emprestimo_Pessoal,8679.48,0.1322,6,PRE,A,0,0.005,0.75,8679.48
2131,Cartao_Credito,29357.73,0.1526,39,PRE,AA,5,0.001,0.85,34397.34
2132,Parcelado_Loja,49985.83,0.2923,33,PRE,A,0,0.005,0.65,49985.83
2133,Parcelado_Loja,7950.81,0.2802,1,POS-CDI,AA,0,0.001,0.65,7950.81
2134,Emprestimo_Pessoal,40929.47,0.2374,37,PRE,AA,0,0.001,0.75,40929.47
2135,Cartao_Credito,10761.8,0.2027,6,PRE,A,0,0.005,0.85,12459.03
2136,Emprestimo_Pessoal,39228.22,0.2416,45,POS-CDI,AA,0,0.001,0.75,39228.22
2137,Emprestimo_Pessoal,36861.61,0.2313,34,PRE,AA,45,0.001,0.75,36861.61
2138,Emprestimo_Pessoal,15374.22,0.2223,47,PRE,A,0,0.005,0.75,15374.22
2139,Emprestimo_Pessoal,16628.24,0.1307,15,PRE,AA,0,0.001,0.75,16628.24
2140,Parcelado_Loja,39729.81,0.2339,45,PRE,AA,0,0.001,0.65,39729.81
2141,Parcelado_Loja,23341.55,0.2584,26,PRE,AA,0,0.001,0.65,23341.55
2142,Emprestimo_Pessoal,36675.49,0.2989,14,PRE,D,5,0.1,0.75,36675.49
2143,Cartao_Credito,7825.22,0.122,7,PRE,B,0,0.01,0.85,9590.36
2144,Cartao_Credito,42701.61,0.2514,46,PRE,AA,0,0.001,0.85,48808.25
2145,Cartao_Credito,35688.79,0.2229,31,PRE,A,0,0.005,0.85,40914.71
2146,Cartao_Credito,45393.67,0.1981,24,PRE,AA,0,0.001,0.85,55980.03
2147,Emprestimo_Pessoal,7052.43,0.143,31,PRE,A,0,0.005,0.75,7052.43
2148,Parcelado_Loja,29854.22,0.1936,29,POS-CDI,B,0,0.01,0.65,29854.22
2149,Cartao_Credito,30156.47,0.1838,42,PRE,D,0,0.1,0.85,34631.42
2150,Emprestimo_Pessoal,17996.31,0.1745,32,POS-CDI,A,15,0.005,0.75,17996.31
2151,Cartao_Credito,23194.09,0.2516,17,PRE,H,0,1.0,0.85,28624.14
2152,Cartao_Credito,2380.09,0.2461,14,POS-CDI,G,5,0.7,0.85,2918.51
2153,Emprestimo_Pessoal,37420.07,0.226,40,POS-CDI,D,0,0.1,0.75,37420.07
2154,Parcelado_Loja,27691.46,0.289,36,PRE,A,0,0.005,0.65,27691.46
2155,Parcelado_Loja,3358.18,0.183,24,PRE,AA,0,0.001,0.65,3358.18
2156,Emprestimo_Pessoal,34197.42,0.1639,45,PRE,AA,5,0.001,0.75,34197.42
2157,Parcelado_Loja,23605.71,0.2381,27,PRE,AA,0,0.001,0.65,23605.71
